"year" "month" "day" "downscaled.tmin.degC"
2025 2 20 -4.49
2025 2 21 -2.73
2025 2 22 2.24
2025 2 23 -2.43
2025 2 24 0.15
2025 2 25 4.34
2025 2 26 4.74
2025 2 27 4.63
2025 2 28 9.83
2025 3 1 5.2
2025 3 2 4.77
2025 3 3 6.88
2025 3 4 10.42
2025 3 5 11.36
2025 3 6 7.81
2025 3 7 6.54
2025 3 8 0.53
2025 3 9 1.65
2025 3 10 7.76
2025 3 11 9.34
2025 3 12 4.82
2025 3 13 4.12
2025 3 14 3.95
2025 3 15 7.36
2025 3 16 4.71
2025 3 17 3.28
2025 3 18 3.43
2025 3 19 5.48
2025 3 20 5.09
2025 3 21 10.09
2025 3 22 11.73
2025 3 23 9.92
2025 3 24 7.34
2025 3 25 11.05
2025 3 26 9.25
2025 3 27 8.1
2025 3 28 6.62
2025 3 29 5.67
2025 3 30 6.25
2025 3 31 9.62
2025 4 1 8.09
2025 4 2 7.42
2025 4 3 3.89
2025 4 4 8.02
2025 4 5 8.89
2025 4 6 3.75
2025 4 7 6.61
2025 4 8 6.99
2025 4 9 4.06
2025 4 10 4.29
2025 4 11 6.09
2025 4 12 7.06
2025 4 13 8.39
2025 4 14 7.86
2025 4 15 12.55
2025 4 16 11.81
2025 4 17 6.62
2025 4 18 8.92
2025 4 19 8.52
2025 4 20 9.68
2025 4 21 13.57
2025 4 22 13.03
2025 4 23 13.89
2025 4 24 14.54
2025 4 25 12.39
2025 4 26 10.53
2025 4 27 14.67
2025 4 28 10.62
2025 4 29 9.53
2025 4 30 9.42
2025 5 1 12.14
2025 5 2 10.33
2025 5 3 9.13
2025 5 4 9.14
2025 5 5 8.98
2025 5 6 12.94
2025 5 7 15.85
2025 5 8 15.59
2025 5 9 15.46
2025 5 10 13.53
2025 5 11 11.14
2025 5 12 11.45
2025 5 13 14.45
2025 5 14 16.79
2025 5 15 15.89
2025 5 16 16.01
2025 5 17 13.52
2025 5 18 14.54
2025 5 19 15.61
2025 5 20 13.86
2025 5 21 12.92
2025 5 22 12.26
2025 5 23 14.42
2025 5 24 15.9
2025 5 25 16.22
2025 5 26 15.94
2025 5 27 16.12
2025 5 28 17.35
2025 5 29 16.6
2025 5 30 17.36
2025 5 31 17.73
2025 6 1 17.24
2025 6 2 17.55
2025 6 3 16.96
2025 6 4 17.43
2025 6 5 17.87
2025 6 6 19.23
2025 6 7 20.89
2025 6 8 18.88
2025 6 9 17.95
2025 6 10 17.26
2025 6 11 17.7
2025 6 12 18.23
2025 6 13 18.6
2025 6 14 18.68
2025 6 15 19.5
2025 6 16 21.18
2025 6 17 21.24
2025 6 18 21.75
2025 6 19 21.6
2025 6 20 19.69
2025 6 21 18.06
2025 6 22 18.06
2025 6 23 20.5
2025 6 24 19.3
2025 6 25 18.65
2025 6 26 19.26
2025 6 27 20.26
2025 6 28 20.63
2025 6 29 20.75
2025 6 30 21.81
2025 7 1 19.91
2025 7 2 21.34
2025 7 3 21.24
2025 7 4 24.19
2025 7 5 20.57
2025 7 6 22.29
2025 7 7 33.12
2025 7 8 25.68
2025 7 9 21.73
2025 7 10 19.31
2025 7 11 19.67
2025 7 12 20.91
2025 7 13 20.97
2025 7 14 20.22
2025 7 15 19.69
2025 7 16 20.03
2025 7 17 20.7
2025 7 18 21.31
2025 7 19 22.3
2025 7 20 25.52
2025 7 21 33.05
2025 7 22 23.2
2025 7 23 23.47
2025 7 24 21.99
2025 7 25 22.05
2025 7 26 19.75
2025 7 27 18.69
2025 7 28 18.39
2025 7 29 19.57
2025 7 30 19.47
2025 7 31 19.89
2025 8 1 19.48
2025 8 2 17.97
2025 8 3 17.08
2025 8 4 16.86
2025 8 5 17.42
2025 8 6 18.59
2025 8 7 17.35
2025 8 8 19.88
2025 8 9 21.09
2025 8 10 20.24
2025 8 11 19.86
2025 8 12 19.36
2025 8 13 19.87
2025 8 14 20.06
2025 8 15 19.91
2025 8 16 18.91
2025 8 17 18.73
2025 8 18 18.63
2025 8 19 19.79
2025 8 20 20.56
2025 8 21 19.5
2025 8 22 18.46
2025 8 23 19.87
2025 8 24 19.74
2025 8 25 19.48
2025 8 26 23.31
2025 8 27 23.23
2025 8 28 21.69
2025 8 29 18.57
2025 8 30 18.01
2025 8 31 20.75
2025 9 1 19.4
2025 9 2 23.41
2025 9 3 18.54
2025 9 4 15.22
2025 9 5 16.55
2025 9 6 17.43
2025 9 7 19.29
2025 9 8 18.81
2025 9 9 18.36
2025 9 10 17.7
2025 9 11 17.72
2025 9 12 17.21
2025 9 13 15.7
2025 9 14 15.54
2025 9 15 16.06
2025 9 16 15.36
2025 9 17 15.97
2025 9 18 17.25
2025 9 19 16.88
2025 9 20 17.17
2025 9 21 15.54
2025 9 22 16.23
2025 9 23 15.37
2025 9 24 13.39
2025 9 25 12.47
2025 9 26 13.39
2025 9 27 13.31
2025 9 28 16.01
2025 9 29 15.53
2025 9 30 16.24
2025 10 1 19.4
2025 10 2 17.49
2025 10 3 16.6
2025 10 4 16.82
2025 10 5 14.95
2025 10 6 13.29
2025 10 7 12.1
2025 10 8 12.65
2025 10 9 17.9
2025 10 10 18.03
2025 10 11 15.38
2025 10 12 17.29
2025 10 13 15.85
2025 10 14 13.72
2025 10 15 11.11
2025 10 16 9.41
2025 10 17 2.86
2025 10 18 5.31
2025 10 19 6.23
2025 10 20 6.5
2025 10 21 6.49
2025 10 22 9.48
2025 10 23 10.26
2025 10 24 9.62
2025 10 25 12.52
2025 10 26 10.11
2025 10 27 5.01
2025 10 28 5.47
2025 10 29 3.1
2025 10 30 0.27
2025 10 31 2.97
2025 11 1 5.46
2025 11 2 6.15
2025 11 3 7.47
2025 11 4 9.6
2025 11 5 6.34
2025 11 6 9.47
2025 11 7 9.15
2025 11 8 6.37
2025 11 9 8.41
2025 11 10 9.79
2025 11 11 7.31
2025 11 12 4.13
2025 11 13 6.34
2025 11 14 8.86
2025 11 15 4.28
2025 11 16 1.12
2025 11 17 -3.43
2025 11 18 0.16
2025 11 19 2.25
2025 11 20 -2.26
2025 11 21 -8.4
2025 11 22 -8.74
2025 11 23 -2.87
2025 11 24 0.46
2025 11 25 0
2025 11 26 1.49
2025 11 27 1.74
2025 11 28 -1.31
2025 11 29 -0.81
2025 11 30 1.83
2025 12 1 4.4
2025 12 2 1.26
2025 12 3 -2.87
2025 12 4 1.2
2025 12 5 -0.31
2025 12 6 -3.84
2025 12 7 -3.32
2025 12 8 -2.08
2025 12 9 -8.95
2025 12 10 -7.08
2025 12 11 -1.64
2025 12 12 -0.51
2025 12 13 -5.33
2025 12 14 -2.91
2025 12 15 0.81
2025 12 16 -6.33
2025 12 17 -5.53
2025 12 18 -7.33
2025 12 19 -4.19
2025 12 20 -1.64
2025 12 21 4.74
2025 12 22 -1.99
2025 12 23 -3.02
2025 12 24 0.25
2025 12 25 0.58
2025 12 26 -0.33
2025 12 27 -1.61
2025 12 28 -4.54
2025 12 29 -9.84
2025 12 30 -6.69
2025 12 31 -3.51
2026 1 1 -3.13
2026 1 2 -1.11
2026 1 3 1.45
2026 1 4 -0.8
2026 1 5 -1.32
2026 1 6 -1.01
2026 1 7 0.33
2026 1 8 0.77
2026 1 9 4.28
2026 1 10 1.76
2026 1 11 5.05
2026 1 12 4.68
2026 1 13 10.49
2026 1 14 9.42
2026 1 15 1.68
2026 1 16 0.16
2026 1 17 4.77
2026 1 18 -0.44
2026 1 19 -2.18
2026 1 20 -3.49
2026 1 21 -5.21
2026 1 22 -3.21
2026 1 23 -7.28
2026 1 24 -7.1
2026 1 25 -4.25
2026 1 26 -2.9
2026 1 27 -0.45
2026 1 28 2.28
2026 1 29 2.72
2026 1 30 1.21
2026 1 31 -0.23
2026 2 1 -0.81
2026 2 2 5.95
2026 2 3 5.41
2026 2 4 1.25
2026 2 5 3.72
2026 2 6 8.83
2026 2 7 7.28
2026 2 8 3.14
2026 2 9 4.07
2026 2 10 10.52
2026 2 11 9.61
2026 2 12 5.2
2026 2 13 4.69
2026 2 14 5.29
2026 2 15 0.3
2026 2 16 3.8
2026 2 17 5.39
2026 2 18 5.51
2026 2 19 3.17
2026 2 20 1.62
2026 2 21 2.96
2026 2 22 0.99
2026 2 23 3.65
2026 2 24 3.86
2026 2 25 4.98
2026 2 26 6.59
2026 2 27 1.97
2026 2 28 4.85
2026 3 1 -2
2026 3 2 2.04
2026 3 3 2.63
2026 3 4 3.89
2026 3 5 8.9
2026 3 6 8.58
2026 3 7 2.71
2026 3 8 3.62
2026 3 9 3.74
2026 3 10 3.19
2026 3 11 6.78
2026 3 12 5.18
2026 3 13 -3.25
2026 3 14 -5.55
2026 3 15 -2.55
2026 3 16 -1.58
2026 3 17 -1.03
2026 3 18 2.34
2026 3 19 5.05
2026 3 20 8.05
2026 3 21 7.21
2026 3 22 5.62
2026 3 23 5.45
2026 3 24 3.19
2026 3 25 6.32
2026 3 26 6.49
2026 3 27 9.04
2026 3 28 7.53
2026 3 29 7.77
2026 3 30 9.53
2026 3 31 12.03
2026 4 1 11.81
2026 4 2 7.05
2026 4 3 7.72
2026 4 4 5.77
2026 4 5 7.53
2026 4 6 5.28
2026 4 7 4.95
2026 4 8 2.92
2026 4 9 4.48
2026 4 10 7.33
2026 4 11 11.57
2026 4 12 13.51
2026 4 13 12.7
2026 4 14 8.4
2026 4 15 8.51
2026 4 16 7.86
2026 4 17 10.16
2026 4 18 11.87
2026 4 19 9.41
2026 4 20 6.68
2026 4 21 10.3
2026 4 22 10.47
2026 4 23 10.65
2026 4 24 12.9
2026 4 25 9.19
2026 4 26 14.24
2026 4 27 11.84
2026 4 28 8.33
2026 4 29 9.53
2026 4 30 9.97
2026 5 1 5.22
2026 5 2 4.36
2026 5 3 7.14
2026 5 4 9.3
2026 5 5 12.11
2026 5 6 12.54
2026 5 7 11.79
2026 5 8 11.41
2026 5 9 12.81
2026 5 10 11.77
2026 5 11 15.47
2026 5 12 13.51
2026 5 13 13.05
2026 5 14 12.24
2026 5 15 14.95
2026 5 16 17.75
2026 5 17 14.96
2026 5 18 12.57
2026 5 19 15.31
2026 5 20 14.03
2026 5 21 13.1
2026 5 22 15.36
2026 5 23 16.35
2026 5 24 17.86
2026 5 25 17.07
2026 5 26 16.87
2026 5 27 15.21
2026 5 28 16
2026 5 29 17.55
2026 5 30 16.25
2026 5 31 16.8
2026 6 1 15.57
2026 6 2 14.77
2026 6 3 16.05
2026 6 4 16.1
2026 6 5 14.94
2026 6 6 15.55
2026 6 7 16.34
2026 6 8 16.47
2026 6 9 16.59
2026 6 10 16.65
2026 6 11 16.76
2026 6 12 16.86
2026 6 13 17.26
2026 6 14 19.2
2026 6 15 18.23
2026 6 16 17.92
2026 6 17 17.33
2026 6 18 17.02
2026 6 19 17.2
2026 6 20 17.65
2026 6 21 17.18
2026 6 22 16.76
2026 6 23 17.09
2026 6 24 17.51
2026 6 25 17.33
2026 6 26 17.58
2026 6 27 17.63
2026 6 28 17.52
2026 6 29 16.51
2026 6 30 17.48
2026 7 1 18.41
2026 7 2 20.39
2026 7 3 19.24
2026 7 4 19.57
2026 7 5 20.21
2026 7 6 20.97
2026 7 7 22.49
2026 7 8 20.22
2026 7 9 19.75
2026 7 10 20.23
2026 7 11 20.59
2026 7 12 20.41
2026 7 13 21.35
2026 7 14 22.47
2026 7 15 20.32
2026 7 16 19.2
2026 7 17 19.84
2026 7 18 20.17
2026 7 19 20.25
2026 7 20 21.88
2026 7 21 21.69
2026 7 22 22.77
2026 7 23 18.29
2026 7 24 18.56
2026 7 25 19.61
2026 7 26 20
2026 7 27 21.06
2026 7 28 23.97
2026 7 29 24.4
2026 7 30 26.81
2026 7 31 23.64
2026 8 1 23.47
2026 8 2 22.78
2026 8 3 24.96
2026 8 4 23.29
2026 8 5 22.48
2026 8 6 23.5
2026 8 7 23.58
2026 8 8 26.13
2026 8 9 26.8
2026 8 10 31.48
2026 8 11 23.16
2026 8 12 21.26
2026 8 13 19.61
2026 8 14 18.18
2026 8 15 17.44
2026 8 16 19.3
2026 8 17 20.02
2026 8 18 20
2026 8 19 21.43
2026 8 20 23.52
2026 8 21 19.49
2026 8 22 19.07
2026 8 23 20.52
2026 8 24 20.01
2026 8 25 19.73
2026 8 26 19.26
2026 8 27 18.83
2026 8 28 19.45
2026 8 29 19.37
2026 8 30 19.29
2026 8 31 18.81
2026 9 1 18.43
2026 9 2 19.46
2026 9 3 26.21
2026 9 4 19.7
2026 9 5 18.38
2026 9 6 18.93
2026 9 7 18.67
2026 9 8 19.57
2026 9 9 17.69
2026 9 10 19.72
2026 9 11 17.44
2026 9 12 15.28
2026 9 13 16.54
2026 9 14 17.77
2026 9 15 18.76
2026 9 16 16.26
2026 9 17 16.73
2026 9 18 17.09
2026 9 19 15.66
2026 9 20 17.17
2026 9 21 18.96
2026 9 22 16.46
2026 9 23 14.96
2026 9 24 14.39
2026 9 25 14.49
2026 9 26 13.21
2026 9 27 13.3
2026 9 28 11.18
2026 9 29 12.21
2026 9 30 13.3
2026 10 1 16.06
2026 10 2 17.42
2026 10 3 16.86
2026 10 4 16.76
2026 10 5 13.22
2026 10 6 9.78
2026 10 7 3.23
2026 10 8 7.08
2026 10 9 8.97
2026 10 10 11.55
2026 10 11 12.49
2026 10 12 11.89
2026 10 13 8.02
2026 10 14 6.62
2026 10 15 8.87
2026 10 16 10.56
2026 10 17 11.46
2026 10 18 8.4
2026 10 19 8.2
2026 10 20 6.99
2026 10 21 8.8
2026 10 22 8.72
2026 10 23 5.5
2026 10 24 5.25
2026 10 25 8.8
2026 10 26 10.1
2026 10 27 8.62
2026 10 28 5.84
2026 10 29 3.76
2026 10 30 9.33
2026 10 31 12.63
2026 11 1 8.18
2026 11 2 10.13
2026 11 3 5.06
2026 11 4 0.21
2026 11 5 5
2026 11 6 5.24
2026 11 7 2.64
2026 11 8 0.94
2026 11 9 2.94
2026 11 10 8.15
2026 11 11 8.94
2026 11 12 4.7
2026 11 13 4.99
2026 11 14 4.61
2026 11 15 3.81
2026 11 16 1.37
2026 11 17 -5.68
2026 11 18 0.99
2026 11 19 0.63
2026 11 20 0.15
2026 11 21 -0.22
2026 11 22 1.63
2026 11 23 5.2
2026 11 24 5.91
2026 11 25 8
2026 11 26 2.43
2026 11 27 1.02
2026 11 28 4.67
2026 11 29 9.59
2026 11 30 11.5
2026 12 1 13.46
2026 12 2 6.76
2026 12 3 -0.91
2026 12 4 -1.81
2026 12 5 -1.33
2026 12 6 -2.6
2026 12 7 -0.58
2026 12 8 -3.16
2026 12 9 -3.99
2026 12 10 -1.89
2026 12 11 -1.36
2026 12 12 -0.86
2026 12 13 4.09
2026 12 14 5.26
2026 12 15 8.27
2026 12 16 5.2
2026 12 17 3.27
2026 12 18 -2.6
2026 12 19 -7.73
2026 12 20 -12.43
2026 12 21 -11.64
2026 12 22 -10.18
2026 12 23 -7.23
2026 12 24 -5.23
2026 12 25 -3.89
2026 12 26 -2.3
2026 12 27 -2.86
2026 12 28 -2.23
2026 12 29 0.17
2026 12 30 -0.42
2026 12 31 5.46
2027 1 1 5.6
2027 1 2 -0.98
2027 1 3 -4.11
2027 1 4 -4.3
2027 1 5 -4.37
2027 1 6 -2.37
2027 1 7 -2.59
2027 1 8 -2.27
2027 1 9 -5.95
2027 1 10 -11
2027 1 11 -21.34
2027 1 12 -20.31
2027 1 13 -15.63
2027 1 14 -12.14
2027 1 15 -8.75
2027 1 16 -3.81
2027 1 17 5.01
2027 1 18 6.95
2027 1 19 9.99
2027 1 20 12.5
2027 1 21 -1.5
2027 1 22 -10.61
2027 1 23 -12.69
2027 1 24 -6.11
2027 1 25 -1.9
2027 1 26 0.72
2027 1 27 3.33
2027 1 28 -2.94
2027 1 29 -3.68
2027 1 30 -3.79
2027 1 31 -2.62
2027 2 1 -0.37
2027 2 2 2.48
2027 2 3 -2.91
2027 2 4 -2.96
2027 2 5 1.68
2027 2 6 2.93
2027 2 7 -1.05
2027 2 8 2.62
2027 2 9 5.12
2027 2 10 6.35
2027 2 11 4.84
2027 2 12 -0.37
2027 2 13 0.32
2027 2 14 3.36
2027 2 15 3.58
2027 2 16 5.66
2027 2 17 10.27
2027 2 18 6.88
2027 2 19 11.38
2027 2 20 4.48
2027 2 21 1.69
2027 2 22 0.94
2027 2 23 0.13
2027 2 24 2.34
2027 2 25 0.81
2027 2 26 -0.96
2027 2 27 3.9
2027 2 28 4.5
2027 3 1 4.68
2027 3 2 4.01
2027 3 3 11.25
2027 3 4 9.14
2027 3 5 14.07
2027 3 6 12.6
2027 3 7 5.51
2027 3 8 6.91
2027 3 9 5.76
2027 3 10 3.61
2027 3 11 2.51
2027 3 12 3.17
2027 3 13 6.74
2027 3 14 9.66
2027 3 15 3.12
2027 3 16 3.23
2027 3 17 1.31
2027 3 18 3.25
2027 3 19 3.74
2027 3 20 5.75
2027 3 21 8.79
2027 3 22 5.58
2027 3 23 3.12
2027 3 24 2.81
2027 3 25 6.79
2027 3 26 10.35
2027 3 27 10.89
2027 3 28 3.68
2027 3 29 2.81
2027 3 30 6.1
2027 3 31 5.72
2027 4 1 6.38
2027 4 2 7.23
2027 4 3 8.63
2027 4 4 13.08
2027 4 5 9.51
2027 4 6 9.13
2027 4 7 8.32
2027 4 8 3.74
2027 4 9 3.5
2027 4 10 6.4
2027 4 11 9.31
2027 4 12 11.81
2027 4 13 10.67
2027 4 14 12.25
2027 4 15 13.77
2027 4 16 6.9
2027 4 17 8.01
2027 4 18 7.03
2027 4 19 8.71
2027 4 20 7.77
2027 4 21 11.23
2027 4 22 13.49
2027 4 23 12.59
2027 4 24 11.84
2027 4 25 5.54
2027 4 26 3.79
2027 4 27 10.28
2027 4 28 10.48
2027 4 29 9.28
2027 4 30 13.33
2027 5 1 11.21
2027 5 2 8.16
2027 5 3 10.51
2027 5 4 12.68
2027 5 5 13.9
2027 5 6 12.77
2027 5 7 12.64
2027 5 8 13.81
2027 5 9 13.94
2027 5 10 14.27
2027 5 11 14.77
2027 5 12 14.63
2027 5 13 14.65
2027 5 14 16.09
2027 5 15 17.29
2027 5 16 18
2027 5 17 17.18
2027 5 18 16.07
2027 5 19 15.59
2027 5 20 14.92
2027 5 21 16.14
2027 5 22 17.31
2027 5 23 19.66
2027 5 24 18.64
2027 5 25 17.45
2027 5 26 18.54
2027 5 27 19.09
2027 5 28 19.6
2027 5 29 18.06
2027 5 30 17.48
2027 5 31 17.51
2027 6 1 16.65
2027 6 2 16.21
2027 6 3 15.99
2027 6 4 16.03
2027 6 5 15.54
2027 6 6 15.87
2027 6 7 15.43
2027 6 8 15.55
2027 6 9 17.15
2027 6 10 17.52
2027 6 11 16.65
2027 6 12 16.38
2027 6 13 16.67
2027 6 14 17.35
2027 6 15 17.79
2027 6 16 17.99
2027 6 17 17.97
2027 6 18 17.97
2027 6 19 17.99
2027 6 20 17.82
2027 6 21 19.4
2027 6 22 20.12
2027 6 23 20.78
2027 6 24 19.22
2027 6 25 18.99
2027 6 26 20.8
2027 6 27 19.74
2027 6 28 18.15
2027 6 29 19.47
2027 6 30 18.84
2027 7 1 19.62
2027 7 2 18.84
2027 7 3 20.13
2027 7 4 20.57
2027 7 5 21.51
2027 7 6 21.58
2027 7 7 23.15
2027 7 8 23.21
2027 7 9 22.47
2027 7 10 20.1
2027 7 11 20.38
2027 7 12 22.33
2027 7 13 22.27
2027 7 14 22.93
2027 7 15 21.05
2027 7 16 19.32
2027 7 17 19.35
2027 7 18 20.68
2027 7 19 22.62
2027 7 20 24.82
2027 7 21 21.11
2027 7 22 20.03
2027 7 23 20.24
2027 7 24 19.72
2027 7 25 16.92
2027 7 26 17.15
2027 7 27 18.42
2027 7 28 19.24
2027 7 29 21.1
2027 7 30 24.98
2027 7 31 25.07
2027 8 1 27.45
2027 8 2 28.04
2027 8 3 26.54
2027 8 4 24.16
2027 8 5 20.51
2027 8 6 20.38
2027 8 7 20.41
2027 8 8 20.55
2027 8 9 20.59
2027 8 10 18.56
2027 8 11 17.29
2027 8 12 19.04
2027 8 13 19.11
2027 8 14 18.78
2027 8 15 19.75
2027 8 16 19.95
2027 8 17 19.8
2027 8 18 21.07
2027 8 19 19.66
2027 8 20 19.3
2027 8 21 20.45
2027 8 22 20.26
2027 8 23 19.41
2027 8 24 19.54
2027 8 25 19.18
2027 8 26 20.03
2027 8 27 22.99
2027 8 28 18.17
2027 8 29 19.73
2027 8 30 18.58
2027 8 31 14.89
2027 9 1 14.35
2027 9 2 14.4
2027 9 3 13.69
2027 9 4 14.7
2027 9 5 15.77
2027 9 6 16.49
2027 9 7 16.84
2027 9 8 17.44
2027 9 9 18.61
2027 9 10 21.39
2027 9 11 18.46
2027 9 12 18.37
2027 9 13 18.6
2027 9 14 17.36
2027 9 15 17.75
2027 9 16 18.6
2027 9 17 17.68
2027 9 18 16.73
2027 9 19 18.86
2027 9 20 16.64
2027 9 21 16.46
2027 9 22 15.94
2027 9 23 16.75
2027 9 24 16.71
2027 9 25 18.13
2027 9 26 18.46
2027 9 27 16.24
2027 9 28 15.18
2027 9 29 13.45
2027 9 30 16.73
2027 10 1 17.38
2027 10 2 15.7
2027 10 3 16.63
2027 10 4 18.43
2027 10 5 19.83
2027 10 6 18.34
2027 10 7 14.43
2027 10 8 12.7
2027 10 9 12.33
2027 10 10 9.05
2027 10 11 6.97
2027 10 12 6.45
2027 10 13 9.06
2027 10 14 8.92
2027 10 15 9.69
2027 10 16 11.46
2027 10 17 9.82
2027 10 18 8.01
2027 10 19 8.21
2027 10 20 6.99
2027 10 21 3.64
2027 10 22 3.24
2027 10 23 4.75
2027 10 24 5.8
2027 10 25 6.26
2027 10 26 7.14
2027 10 27 7
2027 10 28 6.39
2027 10 29 8.11
2027 10 30 8
2027 10 31 8
2027 11 1 10.45
2027 11 2 8.17
2027 11 3 9.79
2027 11 4 12.13
2027 11 5 11.3
2027 11 6 4.14
2027 11 7 2.11
2027 11 8 2.59
2027 11 9 4.59
2027 11 10 4.72
2027 11 11 8.69
2027 11 12 8.87
2027 11 13 7.07
2027 11 14 5.99
2027 11 15 8.65
2027 11 16 7.66
2027 11 17 4.06
2027 11 18 4.76
2027 11 19 3.92
2027 11 20 0.27
2027 11 21 3.27
2027 11 22 0.65
2027 11 23 -0.89
2027 11 24 -0.59
2027 11 25 -1.58
2027 11 26 0.25
2027 11 27 0.64
2027 11 28 1.6
2027 11 29 -0.12
2027 11 30 -1.2
2027 12 1 0.18
2027 12 2 -0.58
2027 12 3 -0.64
2027 12 4 2.15
2027 12 5 1.63
2027 12 6 1.08
2027 12 7 0.43
2027 12 8 0.16
2027 12 9 2.58
2027 12 10 2.63
2027 12 11 4.9
2027 12 12 0.98
2027 12 13 -0.55
2027 12 14 3.15
2027 12 15 1.06
2027 12 16 -1.87
2027 12 17 -0.57
2027 12 18 -0.13
2027 12 19 6.77
2027 12 20 -3.22
2027 12 21 -8.93
2027 12 22 -0.86
2027 12 23 -1.83
2027 12 24 7.45
2027 12 25 3.2
2027 12 26 2.08
2027 12 27 3.45
2027 12 28 -0.31
2027 12 29 -2.79
2027 12 30 -0.28
2027 12 31 1.07
2028 1 1 -0.07
2028 1 2 -3.84
2028 1 3 -7.21
2028 1 4 -6.19
2028 1 5 -3.59
2028 1 6 -3.02
2028 1 7 -5.23
2028 1 8 -0.63
2028 1 9 5.88
2028 1 10 3.21
2028 1 11 2.51
2028 1 12 -0.08
2028 1 13 1.78
2028 1 14 4.46
2028 1 15 4.46
2028 1 16 1.1
2028 1 17 -2.93
2028 1 18 -3.12
2028 1 19 -3.97
2028 1 20 -1.18
2028 1 21 0.5
2028 1 22 -5.32
2028 1 23 -6.67
2028 1 24 -3.95
2028 1 25 -2.91
2028 1 26 5.55
2028 1 27 1.89
2028 1 28 -0.22
2028 1 29 1.48
2028 1 30 4.42
2028 1 31 -0.58
2028 2 1 -4.31
2028 2 2 -2.35
2028 2 3 -1.31
2028 2 4 -1.9
2028 2 5 -2.54
2028 2 6 -1.7
2028 2 7 1.38
2028 2 8 2.22
2028 2 9 2.92
2028 2 10 4.2
2028 2 11 7.38
2028 2 12 9.3
2028 2 13 5.67
2028 2 14 3.63
2028 2 15 -0.24
2028 2 16 1.28
2028 2 17 3.23
2028 2 18 10.45
2028 2 19 5.58
2028 2 20 4.85
2028 2 21 0.28
2028 2 22 -2.68
2028 2 23 0.8
2028 2 24 6.27
2028 2 25 5.48
2028 2 26 1.29
2028 2 27 2.29
2028 2 28 5.07
2028 3 1 3.27
2028 3 2 5.08
2028 3 3 5.99
2028 3 4 5.21
2028 3 5 0.27
2028 3 6 5.25
2028 3 7 2.15
2028 3 8 3.76
2028 3 9 1.89
2028 3 10 4.82
2028 3 11 3.62
2028 3 12 0.65
2028 3 13 0.9
2028 3 14 1.14
2028 3 15 3.73
2028 3 16 5.68
2028 3 17 5.93
2028 3 18 2.52
2028 3 19 5.84
2028 3 20 9.88
2028 3 21 12.55
2028 3 22 9.89
2028 3 23 2.87
2028 3 24 2.21
2028 3 25 4.44
2028 3 26 7.58
2028 3 27 9.71
2028 3 28 13.21
2028 3 29 10.88
2028 3 30 5.16
2028 3 31 3.81
2028 4 1 8.75
2028 4 2 8.48
2028 4 3 7.28
2028 4 4 9.19
2028 4 5 10.37
2028 4 6 4.59
2028 4 7 10.82
2028 4 8 11.1
2028 4 9 4.95
2028 4 10 7.48
2028 4 11 5.18
2028 4 12 9.26
2028 4 13 5.03
2028 4 14 2.83
2028 4 15 4.04
2028 4 16 9.28
2028 4 17 9.35
2028 4 18 16.46
2028 4 19 16.41
2028 4 20 17.22
2028 4 21 16.17
2028 4 22 12.48
2028 4 23 10.7
2028 4 24 9.16
2028 4 25 10.5
2028 4 26 11.5
2028 4 27 14.35
2028 4 28 14.26
2028 4 29 17.24
2028 4 30 12.16
2028 5 1 15.38
2028 5 2 12.39
2028 5 3 12.9
2028 5 4 14.86
2028 5 5 12.44
2028 5 6 11.36
2028 5 7 12.92
2028 5 8 16.46
2028 5 9 15.92
2028 5 10 14.34
2028 5 11 16.44
2028 5 12 15.9
2028 5 13 12.19
2028 5 14 12.4
2028 5 15 9.81
2028 5 16 13.11
2028 5 17 19.13
2028 5 18 19.09
2028 5 19 13.22
2028 5 20 13.45
2028 5 21 15.31
2028 5 22 14.92
2028 5 23 17.33
2028 5 24 19.39
2028 5 25 14.27
2028 5 26 12.79
2028 5 27 15.26
2028 5 28 14.19
2028 5 29 15.51
2028 5 30 21.6
2028 5 31 21.64
2028 6 1 20.58
2028 6 2 22.01
2028 6 3 20.88
2028 6 4 21.29
2028 6 5 21.72
2028 6 6 19.05
2028 6 7 19.45
2028 6 8 20.11
2028 6 9 20.01
2028 6 10 19.87
2028 6 11 20.58
2028 6 12 21.1
2028 6 13 18.7
2028 6 14 19.25
2028 6 15 20.89
2028 6 16 19.52
2028 6 17 18.47
2028 6 18 19.45
2028 6 19 21.74
2028 6 20 20.16
2028 6 21 21.57
2028 6 22 21
2028 6 23 19.76
2028 6 24 18.63
2028 6 25 18.02
2028 6 26 19.52
2028 6 27 20.18
2028 6 28 20.42
2028 6 29 23
2028 6 30 19.21
2028 7 1 16.21
2028 7 2 19.36
2028 7 3 21.19
2028 7 4 20.97
2028 7 5 21.89
2028 7 6 20.84
2028 7 7 22.47
2028 7 8 23.99
2028 7 9 25.13
2028 7 10 24.94
2028 7 11 23.46
2028 7 12 21.98
2028 7 13 21.87
2028 7 14 21.25
2028 7 15 23.06
2028 7 16 25.05
2028 7 17 24.92
2028 7 18 24.5
2028 7 19 24.4
2028 7 20 25.32
2028 7 21 23.2
2028 7 22 23.01
2028 7 23 23.64
2028 7 24 26.71
2028 7 25 33.18
2028 7 26 32.64
2028 7 27 22.54
2028 7 28 20.3
2028 7 29 21
2028 7 30 21.21
2028 7 31 20.74
2028 8 1 20.15
2028 8 2 20.07
