MDS,Port 1,Port 2,Port 3,Port 4,Port 5
11/13/2012 10:30 PM,-370,0.12,-287,0.111,
11/13/2012 11:00 PM,-370,0.12,-290,0.111,
11/13/2012 11:30 PM,-370,0.12,-287,0.111,
11/14/2012 12:00 AM,-370,0.119,-287,0.111,
11/14/2012 12:30 AM,-378,0.119,-290,0.111,
11/14/2012 1:00 AM,-374,0.119,-290,0.111,
11/14/2012 1:30 AM,-374,0.119,-290,0.111,
11/14/2012 2:00 AM,-374,0.118,-295,0.111,
11/14/2012 2:30 AM,-378,0.118,-292,0.111,
11/14/2012 3:00 AM,-378,0.118,-290,0.111,
11/14/2012 3:30 AM,-378,0.118,-292,0.111,
11/14/2012 4:00 AM,-378,0.118,-295,0.111,
11/14/2012 4:30 AM,-381,0.117,-292,0.111,
11/14/2012 5:00 AM,-381,0.117,-295,0.111,
11/14/2012 5:30 AM,-381,0.117,-292,0.111,
11/14/2012 6:00 AM,-381,0.117,-292,0.111,
11/14/2012 6:30 AM,-381,0.117,-295,0.111,
11/14/2012 7:00 AM,-381,0.117,-295,0.111,
11/14/2012 7:30 AM,-381,0.117,-298,0.111,
11/14/2012 8:00 AM,-385,0.117,-298,0.111,
11/14/2012 8:30 AM,-385,0.117,-301,0.111,
11/14/2012 9:00 AM,-385,0.117,-298,0.111,
11/14/2012 9:30 AM,-385,0.116,-298,0.111,
11/14/2012 10:00 AM,-385,0.116,-295,0.111,
11/14/2012 10:30 AM,-385,0.116,-295,0.11,
11/14/2012 11:00 AM,-381,0.116,-292,0.11,
11/14/2012 11:30 AM,-381,0.116,-292,0.11,
11/14/2012 12:00 PM,-378,0.116,-290,0.111,
11/14/2012 12:30 PM,-374,0.117,-287,0.11,
11/14/2012 1:00 PM,-374,0.117,-281,0.111,
11/14/2012 1:30 PM,-370,0.117,-281,0.111,
11/14/2012 2:00 PM,-370,0.117,-281,0.111,
11/14/2012 2:30 PM,-370,0.117,-279,0.111,
11/14/2012 3:00 PM,-370,0.118,-279,0.111,
11/14/2012 3:30 PM,-366,0.118,-281,0.111,
11/14/2012 4:00 PM,-366,0.119,-279,0.111,
11/14/2012 4:30 PM,-366,0.12,-279,0.111,
11/14/2012 5:00 PM,-363,0.12,-279,0.111,
11/14/2012 5:30 PM,-363,0.12,-276,0.111,
11/14/2012 6:00 PM,-363,0.12,-276,0.111,
11/14/2012 6:30 PM,-363,0.12,-276,0.111,
11/14/2012 7:00 PM,-363,0.12,-276,0.111,
11/14/2012 7:30 PM,-366,0.12,-281,0.111,
11/14/2012 8:00 PM,-366,0.119,-284,0.111,
11/14/2012 8:30 PM,-366,0.119,-279,0.111,
11/14/2012 9:00 PM,-366,0.119,-281,0.111,
11/14/2012 9:30 PM,-366,0.119,-276,0.111,
11/14/2012 10:00 PM,-366,0.118,-281,0.111,
11/14/2012 10:30 PM,-370,0.118,-284,0.111,
11/14/2012 11:00 PM,-370,0.118,-287,0.111,
11/14/2012 11:30 PM,-370,0.117,-284,0.111,
11/15/2012 12:00 AM,-370,0.117,-287,0.111,
11/15/2012 12:30 AM,-374,0.117,-287,0.111,
11/15/2012 1:00 AM,-370,0.117,-287,0.111,
11/15/2012 1:30 AM,-374,0.117,-284,0.111,
11/15/2012 2:00 AM,-370,0.117,-284,0.111,
11/15/2012 2:30 AM,-374,0.117,-287,0.111,
11/15/2012 3:00 AM,-374,0.117,-284,0.111,
11/15/2012 3:30 AM,-374,0.117,-287,0.111,
11/15/2012 4:00 AM,-374,0.117,-287,0.111,
11/15/2012 4:30 AM,-374,0.117,-287,0.111,
11/15/2012 5:00 AM,-374,0.117,-284,0.111,
11/15/2012 5:30 AM,-374,0.117,-281,0.111,
11/15/2012 6:00 AM,-374,0.117,-284,0.111,
11/15/2012 6:30 AM,-378,0.116,-281,0.111,
11/15/2012 7:00 AM,-378,0.116,-281,0.111,
11/15/2012 7:30 AM,-374,0.116,-281,0.111,
11/15/2012 8:00 AM,-378,0.116,-284,0.111,
11/15/2012 8:30 AM,-378,0.115,-281,0.111,
11/15/2012 9:00 AM,-381,0.115,-284,0.111,
11/15/2012 9:30 AM,-378,0.115,-284,0.111,
11/15/2012 10:00 AM,-374,0.115,-284,0.111,
11/15/2012 10:30 AM,-374,0.115,-281,0.111,
11/15/2012 11:00 AM,-378,0.115,-276,0.111,
11/15/2012 11:30 AM,-370,0.115,-276,0.111,
11/15/2012 12:00 PM,-374,0.115,-276,0.111,
11/15/2012 12:30 PM,-374,0.116,-273,0.111,
11/15/2012 1:00 PM,-366,0.116,-273,0.111,
11/15/2012 1:30 PM,-366,0.117,-273,0.111,
11/15/2012 2:00 PM,-366,0.117,-273,0.111,
11/15/2012 2:30 PM,-366,0.117,-271,0.111,
11/15/2012 3:00 PM,-366,0.117,-273,0.111,
11/15/2012 3:30 PM,-363,0.118,-273,0.111,
11/15/2012 4:00 PM,-366,0.118,-276,0.111,
11/15/2012 4:30 PM,-363,0.118,-273,0.112,
11/15/2012 5:00 PM,-363,0.118,-271,0.112,
11/15/2012 5:30 PM,-363,0.118,-273,0.113,
11/15/2012 6:00 PM,-363,0.118,-273,0.113,
11/15/2012 6:30 PM,-359,0.118,-273,0.112,
11/15/2012 7:00 PM,-363,0.118,-271,0.112,
11/15/2012 7:30 PM,-366,0.118,-279,0.112,
11/15/2012 8:00 PM,-370,0.118,-273,0.112,
11/15/2012 8:30 PM,-366,0.118,-279,0.112,
11/15/2012 9:00 PM,-366,0.118,-279,0.113,
11/15/2012 9:30 PM,-366,0.117,-281,0.113,
11/15/2012 10:00 PM,-370,0.117,-279,0.113,
11/15/2012 10:30 PM,-366,0.117,-276,0.113,
11/15/2012 11:00 PM,-370,0.117,-279,0.113,
11/15/2012 11:30 PM,-370,0.117,-276,0.113,
11/16/2012 12:00 AM,-374,0.117,-281,0.112,
11/16/2012 12:30 AM,-370,0.117,-281,0.112,
11/16/2012 1:00 AM,-370,0.116,-281,0.112,
11/16/2012 1:30 AM,-370,0.116,-281,0.111,
11/16/2012 2:00 AM,-374,0.115,-284,0.111,
11/16/2012 2:30 AM,-374,0.115,-279,0.111,
11/16/2012 3:00 AM,-374,0.115,-284,0.111,
11/16/2012 3:30 AM,-374,0.115,-284,0.111,
11/16/2012 4:00 AM,-374,0.115,-281,0.111,
11/16/2012 4:30 AM,-374,0.115,-284,0.111,
11/16/2012 5:00 AM,-374,0.115,-284,0.111,
11/16/2012 5:30 AM,-378,0.115,-281,0.111,
11/16/2012 6:00 AM,-378,0.115,-284,0.111,
11/16/2012 6:30 AM,-378,0.115,-284,0.111,
11/16/2012 7:00 AM,-381,0.114,-284,0.111,
11/16/2012 7:30 AM,-378,0.114,-281,0.111,
11/16/2012 8:00 AM,-378,0.114,-281,0.111,
11/16/2012 8:30 AM,-378,0.114,-284,0.111,
11/16/2012 9:00 AM,-381,0.114,-284,0.111,
11/16/2012 9:30 AM,-381,0.114,-281,0.111,
11/16/2012 10:00 AM,-381,0.114,-281,0.111,
11/16/2012 10:30 AM,-381,0.114,-284,0.111,
11/16/2012 11:00 AM,-378,0.114,-281,0.111,
11/16/2012 11:30 AM,-378,0.113,-276,0.111,
11/16/2012 12:00 PM,-378,0.113,-273,0.111,
11/16/2012 12:30 PM,-370,0.114,-273,0.111,
11/16/2012 1:00 PM,-370,0.114,-268,0.111,
11/16/2012 1:30 PM,-370,0.114,-268,0.111,
11/16/2012 2:00 PM,-366,0.115,-273,0.111,
11/16/2012 2:30 PM,-363,0.115,-271,0.111,
11/16/2012 3:00 PM,-366,0.115,-268,0.111,
11/16/2012 3:30 PM,-363,0.115,-268,0.111,
11/16/2012 4:00 PM,-359,0.116,-268,0.112,
11/16/2012 4:30 PM,-363,0.117,-268,0.112,
11/16/2012 5:00 PM,-363,0.117,-268,0.113,
11/16/2012 5:30 PM,-359,0.117,-271,0.113,
11/16/2012 6:00 PM,-359,0.117,-271,0.113,
11/16/2012 6:30 PM,-359,0.117,-273,0.113,
11/16/2012 7:00 PM,-363,0.117,-273,0.113,
11/16/2012 7:30 PM,-366,0.117,-276,0.112,
11/16/2012 8:00 PM,-366,0.117,-276,0.113,
11/16/2012 8:30 PM,-363,0.117,-279,0.113,
11/16/2012 9:00 PM,-370,0.116,-281,0.113,
11/16/2012 9:30 PM,-370,0.116,-281,0.113,
11/16/2012 10:00 PM,-366,0.115,-281,0.113,
11/16/2012 10:30 PM,-370,0.115,-281,0.113,
11/16/2012 11:00 PM,-370,0.115,-281,0.113,
11/16/2012 11:30 PM,-370,0.115,-281,0.113,
11/17/2012 12:00 AM,-370,0.115,-281,0.112,
11/17/2012 12:30 AM,-370,0.114,-281,0.113,
11/17/2012 1:00 AM,-374,0.114,-281,0.112,
11/17/2012 1:30 AM,-374,0.114,-281,0.112,
11/17/2012 2:00 AM,-374,0.114,-281,0.112,
11/17/2012 2:30 AM,-374,0.113,-281,0.111,
11/17/2012 3:00 AM,-374,0.113,-281,0.111,
11/17/2012 3:30 AM,-370,0.113,-279,0.111,
11/17/2012 4:00 AM,-374,0.113,-281,0.111,
11/17/2012 4:30 AM,-374,0.113,-281,0.111,
11/17/2012 5:00 AM,-374,0.113,-281,0.111,
11/17/2012 5:30 AM,-374,0.113,-281,0.111,
11/17/2012 6:00 AM,-374,0.113,-281,0.111,
11/17/2012 6:30 AM,-374,0.113,-276,0.111,
11/17/2012 7:00 AM,-378,0.113,-279,0.111,
11/17/2012 7:30 AM,-374,0.113,-279,0.111,
11/17/2012 8:00 AM,-378,0.113,-276,0.111,
11/17/2012 8:30 AM,-374,0.112,-279,0.111,
11/17/2012 9:00 AM,-378,0.112,-279,0.111,
11/17/2012 9:30 AM,-378,0.112,-276,0.111,
11/17/2012 10:00 AM,-381,0.112,-273,0.111,
11/17/2012 10:30 AM,-378,0.112,-276,0.111,
11/17/2012 11:00 AM,-374,0.112,-273,0.111,
11/17/2012 11:30 AM,-374,0.112,-276,0.111,
11/17/2012 12:00 PM,-370,0.112,-271,0.111,
11/17/2012 12:30 PM,-370,0.113,-266,0.111,
11/17/2012 1:00 PM,-370,0.113,-266,0.111,
11/17/2012 1:30 PM,-366,0.113,-268,0.111,
11/17/2012 2:00 PM,-366,0.113,-266,0.111,
11/17/2012 2:30 PM,-370,0.114,-266,0.112,
11/17/2012 3:00 PM,-363,0.115,-263,0.112,
11/17/2012 3:30 PM,-366,0.115,-266,0.112,
11/17/2012 4:00 PM,-363,0.115,-266,0.112,
11/17/2012 4:30 PM,-363,0.115,-263,0.113,
11/17/2012 5:00 PM,-363,0.115,-263,0.113,
11/17/2012 5:30 PM,-363,0.115,-263,0.113,
11/17/2012 6:00 PM,-363,0.115,-268,0.113,
11/17/2012 6:30 PM,-366,0.115,-268,0.113,
11/17/2012 7:00 PM,-363,0.115,-271,0.113,
11/17/2012 7:30 PM,-363,0.115,-273,0.113,
11/17/2012 8:00 PM,-363,0.115,-271,0.113,
11/17/2012 8:30 PM,-366,0.115,-271,0.113,
11/17/2012 9:00 PM,-363,0.115,-273,0.113,
11/17/2012 9:30 PM,-366,0.115,-273,0.113,
11/17/2012 10:00 PM,-366,0.115,-273,0.113,
11/17/2012 10:30 PM,-370,0.115,-276,0.113,
11/17/2012 11:00 PM,-370,0.114,-273,0.113,
11/17/2012 11:30 PM,-370,0.114,-276,0.113,
11/18/2012 12:00 AM,-370,0.114,-279,0.113,
11/18/2012 12:30 AM,-366,0.114,-276,0.113,
11/18/2012 1:00 AM,-370,0.113,-273,0.113,
11/18/2012 1:30 AM,-366,0.113,-273,0.113,
11/18/2012 2:00 AM,-366,0.114,-273,0.113,
11/18/2012 2:30 AM,-366,0.114,-271,0.113,
11/18/2012 3:00 AM,-366,0.113,-273,0.113,
11/18/2012 3:30 AM,-366,0.113,-273,0.113,
11/18/2012 4:00 AM,-363,0.113,-273,0.113,
11/18/2012 4:30 AM,-363,0.113,-273,0.113,
11/18/2012 5:00 AM,-363,0.113,-271,0.113,
11/18/2012 5:30 AM,-363,0.113,-273,0.113,
11/18/2012 6:00 AM,-366,0.113,-273,0.113,
11/18/2012 6:30 AM,-366,0.113,-273,0.113,
11/18/2012 7:00 AM,-366,0.113,-273,0.113,
11/18/2012 7:30 AM,-366,0.113,-271,0.113,
11/18/2012 8:00 AM,-366,0.113,-273,0.113,
11/18/2012 8:30 AM,-370,0.112,-276,0.113,
11/18/2012 9:00 AM,-366,0.112,-273,0.113,
11/18/2012 9:30 AM,-366,0.112,-273,0.113,
11/18/2012 10:00 AM,-370,0.112,-273,0.113,
11/18/2012 10:30 AM,-370,0.112,-273,0.113,
11/18/2012 11:00 AM,-370,0.112,-273,0.113,
11/18/2012 11:30 AM,-366,0.112,-271,0.113,
11/18/2012 12:00 PM,-366,0.112,-273,0.113,
11/18/2012 12:30 PM,-366,0.112,-268,0.113,
11/18/2012 1:00 PM,-363,0.112,-271,0.113,
11/18/2012 1:30 PM,-366,0.112,-271,0.113,
11/18/2012 2:00 PM,-363,0.112,-268,0.113,
11/18/2012 2:30 PM,-363,0.113,-268,0.113,
11/18/2012 3:00 PM,-363,0.113,-268,0.113,
11/18/2012 3:30 PM,-363,0.113,-266,0.113,
11/18/2012 4:00 PM,-359,0.113,-263,0.113,
11/18/2012 4:30 PM,-359,0.113,-263,0.113,
11/18/2012 5:00 PM,-363,0.113,-261,0.113,
11/18/2012 5:30 PM,-363,0.113,-263,0.113,
11/18/2012 6:00 PM,-363,0.113,-263,0.113,
11/18/2012 6:30 PM,-366,0.113,-266,0.113,
11/18/2012 7:00 PM,-366,0.113,-266,0.113,
11/18/2012 7:30 PM,-366,0.113,-268,0.113,
11/18/2012 8:00 PM,-370,0.113,-268,0.113,
11/18/2012 8:30 PM,-370,0.113,-268,0.113,
11/18/2012 9:00 PM,-370,0.113,-268,0.113,
11/18/2012 9:30 PM,-370,0.113,-271,0.113,
11/18/2012 10:00 PM,-370,0.113,-271,0.113,
11/18/2012 10:30 PM,-374,0.113,-271,0.113,
11/18/2012 11:00 PM,-370,0.113,-268,0.113,
11/18/2012 11:30 PM,-370,0.113,-266,0.113,
11/19/2012 12:00 AM,-370,0.113,-268,0.113,
11/19/2012 12:30 AM,-370,0.112,-268,0.113,
11/19/2012 1:00 AM,-366,0.113,-268,0.113,
11/19/2012 1:30 AM,-370,0.112,-271,0.113,
11/19/2012 2:00 AM,-370,0.112,-273,0.113,
11/19/2012 2:30 AM,-370,0.111,-276,0.113,
11/19/2012 3:00 AM,-370,0.111,-279,0.113,
11/19/2012 3:30 AM,-370,0.111,-276,0.113,
11/19/2012 4:00 AM,-374,0.111,-276,0.113,
11/19/2012 4:30 AM,-370,0.111,-276,0.113,
11/19/2012 5:00 AM,-378,0.111,-279,0.113,
11/19/2012 5:30 AM,-370,0.111,-279,0.113,
11/19/2012 6:00 AM,-374,0.111,-276,0.113,
11/19/2012 6:30 AM,-370,0.111,-279,0.113,
11/19/2012 7:00 AM,-374,0.111,-279,0.113,
11/19/2012 7:30 AM,-374,0.111,-281,0.113,
11/19/2012 8:00 AM,-378,0.111,-281,0.112,
11/19/2012 8:30 AM,-378,0.111,-281,0.112,
11/19/2012 9:00 AM,-378,0.111,-281,0.112,
11/19/2012 9:30 AM,-378,0.111,-284,0.111,
11/19/2012 10:00 AM,-378,0.111,-279,0.112,
11/19/2012 10:30 AM,-374,0.111,-276,0.112,
11/19/2012 11:00 AM,-370,0.111,-273,0.112,
11/19/2012 11:30 AM,-370,0.111,-268,0.113,
11/19/2012 12:00 PM,-370,0.111,-266,0.113,
11/19/2012 12:30 PM,-366,0.111,-266,0.113,
11/19/2012 1:00 PM,-363,0.111,-268,0.112,
11/19/2012 1:30 PM,-363,0.111,-266,0.112,
11/19/2012 2:00 PM,-363,0.111,-266,0.112,
11/19/2012 2:30 PM,-359,0.111,-266,0.112,
11/19/2012 3:00 PM,-359,0.112,-263,0.113,
11/19/2012 3:30 PM,-359,0.112,-266,0.113,
11/19/2012 4:00 PM,-359,0.113,-268,0.113,
11/19/2012 4:30 PM,-359,0.114,-263,0.113,
11/19/2012 5:00 PM,-359,0.114,-263,0.113,
11/19/2012 5:30 PM,-366,0.114,-268,0.113,
11/19/2012 6:00 PM,-366,0.115,-266,0.113,
11/19/2012 6:30 PM,-363,0.115,-268,0.113,
11/19/2012 7:00 PM,-366,0.114,-268,0.113,
11/19/2012 7:30 PM,-366,0.114,-266,0.113,
11/19/2012 8:00 PM,-366,0.114,-271,0.113,
11/19/2012 8:30 PM,-370,0.113,-271,0.113,
11/19/2012 9:00 PM,-366,0.113,-273,0.113,
11/19/2012 9:30 PM,-366,0.113,-273,0.113,
11/19/2012 10:00 PM,-366,0.113,-273,0.113,
11/19/2012 10:30 PM,-370,0.113,-271,0.113,
11/19/2012 11:00 PM,-366,0.112,-271,0.113,
11/19/2012 11:30 PM,-370,0.112,-273,0.113,
11/20/2012 12:00 AM,-370,0.111,-276,0.113,
11/20/2012 12:30 AM,-374,0.111,-273,0.113,
11/20/2012 1:00 AM,-374,0.111,-276,0.113,
11/20/2012 1:30 AM,-374,0.111,-279,0.113,
11/20/2012 2:00 AM,-374,0.111,-279,0.113,
11/20/2012 2:30 AM,-374,0.111,-281,0.113,
11/20/2012 3:00 AM,-374,0.111,-279,0.113,
11/20/2012 3:30 AM,-374,0.111,-281,0.113,
11/20/2012 4:00 AM,-378,0.111,-281,0.113,
11/20/2012 4:30 AM,-378,0.11,-281,0.113,
11/20/2012 5:00 AM,-378,0.11,-281,0.113,
11/20/2012 5:30 AM,-378,0.11,-284,0.113,
11/20/2012 6:00 AM,-378,0.11,-284,0.113,
11/20/2012 6:30 AM,-378,0.11,-284,0.112,
11/20/2012 7:00 AM,-374,0.11,-281,0.112,
11/20/2012 7:30 AM,-381,0.11,-284,0.111,
11/20/2012 8:00 AM,-381,0.11,-287,0.111,
11/20/2012 8:30 AM,-381,0.11,-287,0.111,
11/20/2012 9:00 AM,-381,0.109,-287,0.111,
11/20/2012 9:30 AM,-381,0.109,-287,0.111,
11/20/2012 10:00 AM,-381,0.109,-284,0.111,
11/20/2012 10:30 AM,-381,0.109,-281,0.111,
11/20/2012 11:00 AM,-378,0.109,-276,0.111,
11/20/2012 11:30 AM,-374,0.109,-273,0.111,
11/20/2012 12:00 PM,-378,0.109,-271,0.111,
11/20/2012 12:30 PM,-370,0.11,-268,0.111,
11/20/2012 1:00 PM,-370,0.11,-268,0.111,
11/20/2012 1:30 PM,-366,0.11,-266,0.111,
11/20/2012 2:00 PM,-366,0.111,-268,0.111,
11/20/2012 2:30 PM,-366,0.111,-266,0.112,
11/20/2012 3:00 PM,-370,0.111,-268,0.112,
11/20/2012 3:30 PM,-366,0.111,-268,0.112,
11/20/2012 4:00 PM,-366,0.111,-266,0.113,
11/20/2012 4:30 PM,-366,0.111,-263,0.113,
11/20/2012 5:00 PM,-363,0.112,-261,0.113,
11/20/2012 5:30 PM,-366,0.111,-266,0.113,
11/20/2012 6:00 PM,-370,0.112,-266,0.113,
11/20/2012 6:30 PM,-370,0.112,-263,0.113,
11/20/2012 7:00 PM,-370,0.112,-266,0.113,
11/20/2012 7:30 PM,-370,0.111,-268,0.113,
11/20/2012 8:00 PM,-370,0.111,-268,0.113,
11/20/2012 8:30 PM,-370,0.111,-271,0.113,
11/20/2012 9:00 PM,-374,0.111,-271,0.113,
11/20/2012 9:30 PM,-374,0.111,-268,0.113,
11/20/2012 10:00 PM,-370,0.111,-273,0.113,
11/20/2012 10:30 PM,-370,0.111,-271,0.113,
11/20/2012 11:00 PM,-370,0.111,-271,0.113,
11/20/2012 11:30 PM,-370,0.111,-273,0.113,
11/21/2012 12:00 AM,-374,0.111,-273,0.113,
11/21/2012 12:30 AM,-374,0.111,-273,0.113,
11/21/2012 1:00 AM,-374,0.111,-276,0.113,
11/21/2012 1:30 AM,-370,0.111,-273,0.113,
11/21/2012 2:00 AM,-374,0.111,-271,0.113,
11/21/2012 2:30 AM,-374,0.111,-271,0.113,
11/21/2012 3:00 AM,-378,0.111,-271,0.113,
11/21/2012 3:30 AM,-374,0.111,-271,0.113,
11/21/2012 4:00 AM,-374,0.111,-271,0.113,
11/21/2012 4:30 AM,-374,0.11,-271,0.113,
11/21/2012 5:00 AM,-374,0.11,-271,0.113,
11/21/2012 5:30 AM,-374,0.11,-271,0.113,
11/21/2012 6:00 AM,-374,0.11,-271,0.113,
11/21/2012 6:30 AM,-374,0.11,-268,0.113,
11/21/2012 7:00 AM,-374,0.11,-271,0.113,
11/21/2012 7:30 AM,-378,0.11,-271,0.113,
11/21/2012 8:00 AM,-374,0.11,-271,0.113,
11/21/2012 8:30 AM,-374,0.11,-271,0.113,
11/21/2012 9:00 AM,-374,0.11,-271,0.113,
11/21/2012 9:30 AM,-378,0.11,-271,0.113,
11/21/2012 10:00 AM,-374,0.11,-268,0.113,
11/21/2012 10:30 AM,-374,0.11,-268,0.113,
11/21/2012 11:00 AM,-374,0.11,-268,0.113,
11/21/2012 11:30 AM,-374,0.11,-268,0.113,
11/21/2012 12:00 PM,-374,0.11,-268,0.113,
11/21/2012 12:30 PM,-370,0.11,-266,0.113,
11/21/2012 1:00 PM,-366,0.11,-266,0.113,
11/21/2012 1:30 PM,-370,0.11,-266,0.113,
11/21/2012 2:00 PM,-363,0.11,-266,0.113,
11/21/2012 2:30 PM,-366,0.11,-266,0.113,
11/21/2012 3:00 PM,-366,0.11,-266,0.113,
11/21/2012 3:30 PM,-370,0.111,-266,0.113,
11/21/2012 4:00 PM,-370,0.111,-268,0.113,
11/21/2012 4:30 PM,-374,0.111,-268,0.113,
11/21/2012 5:00 PM,-374,0.111,-268,0.113,
11/21/2012 5:30 PM,-374,0.111,-268,0.113,
11/21/2012 6:00 PM,-370,0.111,-266,0.113,
11/21/2012 6:30 PM,-370,0.111,-263,0.113,
11/21/2012 7:00 PM,-370,0.111,-266,0.113,
11/21/2012 7:30 PM,-374,0.111,-263,0.113,
11/21/2012 8:00 PM,-374,0.11,-266,0.113,
11/21/2012 8:30 PM,-374,0.11,-268,0.113,
11/21/2012 9:00 PM,-374,0.11,-266,0.113,
11/21/2012 9:30 PM,-370,0.11,-266,0.113,
11/21/2012 10:00 PM,-370,0.11,-266,0.113,
11/21/2012 10:30 PM,-374,0.11,-268,0.113,
11/21/2012 11:00 PM,-374,0.11,-268,0.113,
11/21/2012 11:30 PM,-370,0.11,-268,0.113,
11/22/2012 12:00 AM,-366,0.11,-268,0.113,
11/22/2012 12:30 AM,-374,0.11,-266,0.113,
11/22/2012 1:00 AM,-366,0.11,-263,0.113,
11/22/2012 1:30 AM,-370,0.11,-268,0.113,
11/22/2012 2:00 AM,-374,0.11,-271,0.113,
11/22/2012 2:30 AM,-374,0.11,-268,0.113,
11/22/2012 3:00 AM,-370,0.11,-271,0.113,
11/22/2012 3:30 AM,-370,0.11,-268,0.113,
11/22/2012 4:00 AM,-370,0.109,-271,0.113,
11/22/2012 4:30 AM,-370,0.109,-271,0.113,
11/22/2012 5:00 AM,-374,0.109,-273,0.113,
11/22/2012 5:30 AM,-370,0.109,-271,0.113,
11/22/2012 6:00 AM,-366,0.109,-268,0.113,
11/22/2012 6:30 AM,-374,0.109,-271,0.113,
11/22/2012 7:00 AM,-374,0.108,-271,0.112,
11/22/2012 7:30 AM,-370,0.108,-271,0.112,
11/22/2012 8:00 AM,-374,0.108,-271,0.112,
11/22/2012 8:30 AM,-374,0.108,-273,0.112,
11/22/2012 9:00 AM,-374,0.108,-271,0.112,
11/22/2012 9:30 AM,-378,0.108,-271,0.112,
11/22/2012 10:00 AM,-381,0.108,-271,0.112,
11/22/2012 10:30 AM,-378,0.108,-268,0.111,
11/22/2012 11:00 AM,-378,0.108,-268,0.112,
11/22/2012 11:30 AM,-374,0.108,-268,0.112,
11/22/2012 12:00 PM,-378,0.108,-266,0.112,
11/22/2012 12:30 PM,-374,0.108,-266,0.112,
11/22/2012 1:00 PM,-370,0.108,-263,0.112,
11/22/2012 1:30 PM,-366,0.108,-263,0.112,
11/22/2012 2:00 PM,-366,0.109,-263,0.111,
11/22/2012 2:30 PM,-363,0.11,-263,0.111,
11/22/2012 3:00 PM,-366,0.11,-263,0.111,
11/22/2012 3:30 PM,-363,0.11,-266,0.112,
11/22/2012 4:00 PM,-363,0.111,-263,0.113,
11/22/2012 4:30 PM,-366,0.111,-261,0.113,
11/22/2012 5:00 PM,-366,0.111,-266,0.113,
11/22/2012 5:30 PM,-366,0.111,-263,0.113,
11/22/2012 6:00 PM,-366,0.111,-263,0.113,
11/22/2012 6:30 PM,-370,0.111,-266,0.113,
11/22/2012 7:00 PM,-370,0.111,-266,0.113,
11/22/2012 7:30 PM,-370,0.111,-268,0.113,
11/22/2012 8:00 PM,-370,0.111,-266,0.113,
11/22/2012 8:30 PM,-374,0.111,-268,0.113,
11/22/2012 9:00 PM,-374,0.111,-268,0.113,
11/22/2012 9:30 PM,-374,0.111,-268,0.113,
11/22/2012 10:00 PM,-374,0.11,-271,0.113,
11/22/2012 10:30 PM,-378,0.11,-271,0.113,
11/22/2012 11:00 PM,-378,0.11,-271,0.113,
11/22/2012 11:30 PM,-378,0.11,-271,0.113,
11/23/2012 12:00 AM,-378,0.11,-271,0.113,
11/23/2012 12:30 AM,-381,0.109,-271,0.112,
11/23/2012 1:00 AM,-378,0.109,-273,0.113,
11/23/2012 1:30 AM,-381,0.108,-273,0.112,
11/23/2012 2:00 AM,-381,0.108,-273,0.112,
11/23/2012 2:30 AM,-381,0.108,-273,0.112,
11/23/2012 3:00 AM,-381,0.108,-276,0.112,
11/23/2012 3:30 AM,-378,0.108,-273,0.112,
11/23/2012 4:00 AM,-381,0.108,-276,0.112,
11/23/2012 4:30 AM,-381,0.107,-276,0.112,
11/23/2012 5:00 AM,-385,0.107,-276,0.112,
11/23/2012 5:30 AM,-381,0.107,-276,0.112,
11/23/2012 6:00 AM,-385,0.107,-279,0.111,
11/23/2012 6:30 AM,-381,0.107,-279,0.111,
11/23/2012 7:00 AM,-385,0.107,-276,0.111,
11/23/2012 7:30 AM,-385,0.107,-279,0.111,
11/23/2012 8:00 AM,-389,0.106,-279,0.111,
11/23/2012 8:30 AM,-389,0.106,-279,0.111,
11/23/2012 9:00 AM,-389,0.106,-281,0.111,
11/23/2012 9:30 AM,-385,0.106,-287,0.111,
11/23/2012 10:00 AM,-389,0.106,-281,0.111,
11/23/2012 10:30 AM,-385,0.106,-279,0.111,
11/23/2012 11:00 AM,-385,0.106,-276,0.111,
11/23/2012 11:30 AM,-385,0.106,-276,0.111,
11/23/2012 12:00 PM,-385,0.106,-273,0.111,
11/23/2012 12:30 PM,-381,0.106,-273,0.111,
11/23/2012 1:00 PM,-381,0.106,-271,0.111,
11/23/2012 1:30 PM,-381,0.106,-271,0.111,
11/23/2012 2:00 PM,-378,0.106,-279,0.111,
11/23/2012 2:30 PM,-378,0.107,-279,0.111,
11/23/2012 3:00 PM,-381,0.107,-279,0.111,
11/23/2012 3:30 PM,-378,0.108,-281,0.111,
11/23/2012 4:00 PM,-381,0.108,-281,0.111,
11/23/2012 4:30 PM,-381,0.108,-279,0.111,
11/23/2012 5:00 PM,-381,0.108,-276,0.111,
11/23/2012 5:30 PM,-378,0.108,-276,0.111,
11/23/2012 6:00 PM,-378,0.108,-279,0.111,
11/23/2012 6:30 PM,-381,0.108,-281,0.111,
11/23/2012 7:00 PM,-381,0.108,-284,0.111,
11/23/2012 7:30 PM,-381,0.108,-284,0.111,
11/23/2012 8:00 PM,-385,0.108,-284,0.111,
11/23/2012 8:30 PM,-381,0.108,-287,0.111,
11/23/2012 9:00 PM,-389,0.108,-287,0.111,
11/23/2012 9:30 PM,-385,0.107,-287,0.111,
11/23/2012 10:00 PM,-385,0.107,-287,0.111,
11/23/2012 10:30 PM,-385,0.107,-290,0.111,
