"year" "month" "day" "downscaled.tmax.degC"
1953 6 26 38.86
1953 6 27 39.99
1953 6 28 40.63
1953 6 29 40.22
1953 6 30 40.74
1953 7 1 40.11
1953 7 2 37.71
1953 7 3 34.17
1953 7 4 28.32
1953 7 5 21.93
1953 7 6 24.71
1953 7 7 32.02
1953 7 8 33.58
1953 7 9 35.18
1953 7 10 36.49
1953 7 11 36.35
1953 7 12 35.49
1953 7 13 32.75
1953 7 14 32.84
1953 7 15 34.96
1953 7 16 35.83
1953 7 17 37.35
1953 7 18 37.55
1953 7 19 34.43
1953 7 20 34.58
1953 7 21 35.85
1953 7 22 35.71
1953 7 23 35.64
1953 7 24 35.96
1953 7 25 32.81
1953 7 26 32.86
1953 7 27 32.96
1953 7 28 33.48
1953 7 29 35.62
1953 7 30 38.44
1953 7 31 38.3
1953 8 1 35.57
1953 8 2 34.22
1953 8 3 34.15
1953 8 4 33.9
1953 8 5 31.55
1953 8 6 27.5
1953 8 7 27.36
1953 8 8 32.13
1953 8 9 32.41
1953 8 10 31.66
1953 8 11 31.92
1953 8 12 29.37
1953 8 13 31.29
1953 8 14 28.73
1953 8 15 26.93
1953 8 16 28.14
1953 8 17 30.93
1953 8 18 27.26
1953 8 19 22.09
1953 8 20 24.94
1953 8 21 28.89
1953 8 22 32.41
1953 8 23 32.66
1953 8 24 32.63
1953 8 25 32.61
1953 8 26 34.41
1953 8 27 34.33
1953 8 28 33.44
1953 8 29 32.21
1953 8 30 31.19
1953 8 31 31.34
1953 9 1 31.42
1953 9 2 32.1
1953 9 3 32.95
1953 9 4 32.49
1953 9 5 34.23
1953 9 6 34.24
1953 9 7 31.83
1953 9 8 30.62
1953 9 9 31.53
1953 9 10 31.7
1953 9 11 30.64
1953 9 12 30.48
1953 9 13 30.46
1953 9 14 28.89
1953 9 15 31.9
1953 9 16 31.48
1953 9 17 31.27
1953 9 18 30.64
1953 9 19 31.24
1953 9 20 31.8
1953 9 21 32.57
1953 9 22 32.87
1953 9 23 31.86
1953 9 24 32
1953 9 25 31.19
1953 9 26 31.06
1953 9 27 27.67
1953 9 28 26.11
1953 9 29 29.38
1953 9 30 30.92
1953 10 1 29.51
1953 10 2 28.64
1953 10 3 29.44
1953 10 4 26.55
1953 10 5 25.48
1953 10 6 26.72
1953 10 7 27.53
1953 10 8 27.45
1953 10 9 24.05
1953 10 10 26.36
1953 10 11 27.84
1953 10 12 29.21
1953 10 13 26.61
1953 10 14 17.33
1953 10 15 15.49
1953 10 16 23.29
1953 10 17 26.35
1953 10 18 28.65
1953 10 19 25.92
1953 10 20 26.84
1953 10 21 26.45
1953 10 22 26.48
1953 10 23 25.01
1953 10 24 21.37
1953 10 25 24.35
1953 10 26 22.95
1953 10 27 17.99
1953 10 28 13.46
1953 10 29 18.28
1953 10 30 20.24
1953 10 31 21.65
1953 11 1 22.96
1953 11 2 23.34
1953 11 3 21.81
1953 11 4 23.29
1953 11 5 25.47
1953 11 6 26.75
1953 11 7 27.02
1953 11 8 26.25
1953 11 9 27.02
1953 11 10 27.7
1953 11 11 28.2
1953 11 12 28.26
1953 11 13 23.57
1953 11 14 23.45
1953 11 15 26.82
1953 11 16 25.59
1953 11 17 24.94
1953 11 18 17.68
1953 11 19 16.47
1953 11 20 17.75
1953 11 21 20.38
1953 11 22 24.94
1953 11 23 26.18
1953 11 24 23.09
1953 11 25 16.75
1953 11 26 14.12
1953 11 27 15.49
1953 11 28 20.35
1953 11 29 22.74
1953 11 30 21.15
1953 12 1 20.62
1953 12 2 17.73
1953 12 3 18.6
1953 12 4 17.29
1953 12 5 19.62
1953 12 6 11.95
1953 12 7 11.52
1953 12 8 15.91
1953 12 9 16.51
1953 12 10 11.99
1953 12 11 14.43
1953 12 12 18.73
1953 12 13 17.44
1953 12 14 13.71
1953 12 15 15.1
1953 12 16 16.45
1953 12 17 17.72
1953 12 18 19.12
1953 12 19 17.01
1953 12 20 13.78
1953 12 21 17.3
1953 12 22 20.29
1953 12 23 15.23
1953 12 24 3.64
1953 12 25 -2.65
1953 12 26 5.29
1953 12 27 9.01
1953 12 28 12.59
1953 12 29 8.99
1953 12 30 9.86
1953 12 31 14.11
1954 1 1 9.28
1954 1 2 14.32
1954 1 3 17.5
1954 1 4 8.14
1954 1 5 11.38
1954 1 6 14.97
1954 1 7 10.06
1954 1 8 12.72
1954 1 9 9.1
1954 1 10 8.59
1954 1 11 9.02
1954 1 12 12.75
1954 1 13 8.01
1954 1 14 10.15
1954 1 15 8.06
1954 1 16 14
1954 1 17 12.43
1954 1 18 14.48
1954 1 19 10.2
1954 1 20 14.28
1954 1 21 14.04
1954 1 22 9.63
1954 1 23 8.83
1954 1 24 12.95
1954 1 25 16.89
1954 1 26 18.29
1954 1 27 19.74
1954 1 28 19.23
1954 1 29 16.89
1954 1 30 17.22
1954 1 31 21.7
1954 2 1 18.47
1954 2 2 10.62
1954 2 3 -0.16
1954 2 4 -0.15
1954 2 5 4.32
1954 2 6 3.5
1954 2 7 5.08
1954 2 8 7.67
1954 2 9 11.21
1954 2 10 15.09
1954 2 11 19.63
1954 2 12 16.51
1954 2 13 3.98
1954 2 14 7.88
1954 2 15 6.4
1954 2 16 14.5
1954 2 17 19.43
1954 2 18 19.89
1954 2 19 20.62
1954 2 20 18.66
1954 2 21 15.6
1954 2 22 13.85
1954 2 23 13.72
1954 2 24 19.22
1954 2 25 24.63
1954 2 26 22.63
1954 2 27 22.47
1954 2 28 22.03
1954 3 1 18.75
1954 3 2 15.3
1954 3 3 15.22
1954 3 4 18.32
1954 3 5 24.56
1954 3 6 28.1
1954 3 7 24.07
1954 3 8 24.09
1954 3 9 27.19
1954 3 10 26.21
1954 3 11 23.32
1954 3 12 21.78
1954 3 13 22.32
1954 3 14 18.23
1954 3 15 19.08
1954 3 16 25.16
1954 3 17 27.83
1954 3 18 28.58
1954 3 19 28.16
1954 3 20 28.45
1954 3 21 24.55
1954 3 22 17.92
1954 3 23 12.96
1954 3 24 14.39
1954 3 25 19.36
1954 3 26 23.09
1954 3 27 23.94
1954 3 28 20
1954 3 29 24.56
1954 3 30 28.6
1954 3 31 23.91
1954 4 1 23.24
1954 4 2 27.16
1954 4 3 29.06
1954 4 4 27.03
1954 4 5 22.33
1954 4 6 28.71
1954 4 7 27.83
1954 4 8 23.3
1954 4 9 22.94
1954 4 10 23.51
1954 4 11 26.3
1954 4 12 26.63
1954 4 13 24.75
1954 4 14 27.66
1954 4 15 26.56
1954 4 16 28.63
1954 4 17 30.33
1954 4 18 30.97
1954 4 19 29.47
1954 4 20 26.1
1954 4 21 28.59
1954 4 22 31.03
1954 4 23 32.99
1954 4 24 32.78
1954 4 25 29.37
1954 4 26 27.39
1954 4 27 28.7
1954 4 28 29.88
1954 4 29 28.44
1954 4 30 26.83
1954 5 1 25.58
1954 5 2 28.06
1954 5 3 29.99
1954 5 4 30.59
1954 5 5 27.54
1954 5 6 20.35
1954 5 7 21.52
1954 5 8 27.47
1954 5 9 28.99
1954 5 10 30.46
1954 5 11 32.01
1954 5 12 31.62
1954 5 13 31.74
1954 5 14 31.76
1954 5 15 27.79
1954 5 16 30.84
1954 5 17 35.7
1954 5 18 36.34
1954 5 19 36.22
1954 5 20 36.66
1954 5 21 36.86
1954 5 22 37.1
1954 5 23 37.37
1954 5 24 36.83
1954 5 25 38.13
1954 5 26 38.58
1954 5 27 39.45
1954 5 28 39.48
1954 5 29 38.64
1954 5 30 37.09
1954 5 31 37.43
1954 6 1 36.12
1954 6 2 35.2
1954 6 3 35.09
1954 6 4 34.62
1954 6 5 35.37
1954 6 6 35.42
1954 6 7 36.32
1954 6 8 35.74
1954 6 9 36.37
1954 6 10 37.8
1954 6 11 38.94
1954 6 12 37.34
1954 6 13 35.76
1954 6 14 38.58
1954 6 15 39.13
1954 6 16 38.23
1954 6 17 38.69
1954 6 18 38.14
1954 6 19 37.62
1954 6 20 37.68
1954 6 21 37.35
1954 6 22 37.63
1954 6 23 38.08
1954 6 24 38.66
1954 6 25 38.61
1954 6 26 39.16
1954 6 27 39.36
1954 6 28 37.54
1954 6 29 39.31
1954 6 30 39.31
1954 7 1 40.41
1954 7 2 38.49
1954 7 3 37.3
1954 7 4 34.84
1954 7 5 34.68
1954 7 6 35.02
1954 7 7 36.22
1954 7 8 37.83
1954 7 9 39.83
1954 7 10 39.27
1954 7 11 38.76
1954 7 12 37.81
1954 7 13 38.56
1954 7 14 38.52
1954 7 15 39
1954 7 16 39.72
1954 7 17 40.23
1954 7 18 40.92
1954 7 19 41.7
1954 7 20 39.28
1954 7 21 39.15
1954 7 22 39.58
1954 7 23 39.28
1954 7 24 39.2
1954 7 25 36.97
1954 7 26 35.43
1954 7 27 33.18
1954 7 28 30.84
1954 7 29 30.23
1954 7 30 34.51
1954 7 31 37.79
1954 8 1 33.45
1954 8 2 36.06
1954 8 3 36.64
1954 8 4 37.12
1954 8 5 32.29
1954 8 6 29.04
1954 8 7 32.81
1954 8 8 33.46
1954 8 9 31.56
1954 8 10 30.41
1954 8 11 28.57
1954 8 12 25.97
1954 8 13 26.02
1954 8 14 28.65
1954 8 15 31.55
1954 8 16 33.85
1954 8 17 35.51
1954 8 18 38.48
1954 8 19 39.53
1954 8 20 39.17
1954 8 21 39.39
1954 8 22 37.68
1954 8 23 37.89
1954 8 24 37.94
1954 8 25 37.91
1954 8 26 38.59
1954 8 27 38.43
1954 8 28 36.63
1954 8 29 36.37
1954 8 30 37.09
1954 8 31 37.79
1954 9 1 37.37
1954 9 2 36.01
1954 9 3 35
1954 9 4 34.6
1954 9 5 33.07
1954 9 6 32.37
1954 9 7 34.5
1954 9 8 35.88
1954 9 9 37.4
1954 9 10 36.64
1954 9 11 37.37
1954 9 12 34.18
1954 9 13 23.66
1954 9 14 22.38
1954 9 15 25.92
1954 9 16 25.97
1954 9 17 27.36
1954 9 18 29.98
1954 9 19 31.44
1954 9 20 33.07
1954 9 21 31.77
1954 9 22 28.09
1954 9 23 24.78
1954 9 24 25.11
1954 9 25 27.88
1954 9 26 30.36
1954 9 27 31.12
1954 9 28 31.24
1954 9 29 28.15
1954 9 30 30.44
1954 10 1 31.59
1954 10 2 31.72
1954 10 3 30.64
1954 10 4 29.24
1954 10 5 30.46
1954 10 6 33.07
1954 10 7 32.97
1954 10 8 35.42
1954 10 9 34.7
1954 10 10 31.65
1954 10 11 25.5
1954 10 12 29.87
1954 10 13 32.18
1954 10 14 30.12
1954 10 15 26.64
1954 10 16 28.33
1954 10 17 29.92
1954 10 18 31.52
1954 10 19 31.14
1954 10 20 32.4
1954 10 21 31.77
1954 10 22 30.47
1954 10 23 29.81
1954 10 24 29.82
1954 10 25 28.11
1954 10 26 27.33
1954 10 27 27.75
1954 10 28 28.94
1954 10 29 28.39
1954 10 30 24.82
1954 10 31 24.65
1954 11 1 26.8
1954 11 2 25.32
1954 11 3 18.58
1954 11 4 24.29
1954 11 5 22
1954 11 6 20.29
1954 11 7 17.99
1954 11 8 12.4
1954 11 9 13.76
1954 11 10 10.34
1954 11 11 10.82
1954 11 12 16.74
1954 11 13 18.99
1954 11 14 20.38
1954 11 15 21.1
1954 11 16 22.34
1954 11 17 23.2
1954 11 18 22.78
1954 11 19 17.71
1954 11 20 18.26
1954 11 21 14.96
1954 11 22 11.62
1954 11 23 16.34
1954 11 24 20.83
1954 11 25 14.15
1954 11 26 13.26
1954 11 27 16.94
1954 11 28 17.26
1954 11 29 14.23
1954 11 30 16.06
1954 12 1 17.37
1954 12 2 15.8
1954 12 3 17.44
1954 12 4 18.55
1954 12 5 13.68
1954 12 6 18.56
1954 12 7 19.14
1954 12 8 15.25
1954 12 9 16.54
1954 12 10 17.21
1954 12 11 8.92
1954 12 12 9.47
1954 12 13 13.91
1954 12 14 17.14
1954 12 15 12.2
1954 12 16 12.76
1954 12 17 17.31
1954 12 18 15.29
1954 12 19 14.32
1954 12 20 16.82
1954 12 21 12.39
1954 12 22 11.41
1954 12 23 13.71
1954 12 24 13.66
1954 12 25 12.1
1954 12 26 5.68
1954 12 27 9.46
1954 12 28 8.47
1954 12 29 10.19
1954 12 30 16.34
1954 12 31 20.62
1955 1 1 23.01
1955 1 2 18.32
1955 1 3 18.19
1955 1 4 19.48
1955 1 5 21.21
1955 1 6 16.05
1955 1 7 13.17
1955 1 8 17.48
1955 1 9 17.63
1955 1 10 10.36
1955 1 11 9.43
1955 1 12 13.23
1955 1 13 18.28
1955 1 14 22.29
1955 1 15 21.66
1955 1 16 16.61
1955 1 17 11.61
1955 1 18 14.95
1955 1 19 18.7
1955 1 20 20.31
1955 1 21 17.13
1955 1 22 9.99
1955 1 23 11.78
1955 1 24 15.6
1955 1 25 9.86
1955 1 26 9.72
1955 1 27 16.56
1955 1 28 19.27
1955 1 29 19.01
1955 1 30 15.74
1955 1 31 11.8
1955 2 1 15.53
1955 2 2 13.47
1955 2 3 4.93
1955 2 4 -2.52
1955 2 5 7.01
1955 2 6 12.44
1955 2 7 12.81
1955 2 8 9.15
1955 2 9 9.91
1955 2 10 18.7
1955 2 11 16.42
1955 2 12 13.71
1955 2 13 15.65
1955 2 14 12.07
1955 2 15 14.88
1955 2 16 12.3
1955 2 17 16.31
1955 2 18 14.88
1955 2 19 10.98
1955 2 20 10.06
1955 2 21 17.01
1955 2 22 20.63
1955 2 23 22.96
1955 2 24 25.18
1955 2 25 24.71
1955 2 26 26.66
1955 2 27 25.64
1955 2 28 22.52
1955 3 1 23.62
1955 3 2 23.09
1955 3 3 22.78
1955 3 4 19.07
1955 3 5 15.01
1955 3 6 17.45
1955 3 7 19.87
1955 3 8 20.98
1955 3 9 19.96
1955 3 10 19.81
1955 3 11 15
1955 3 12 15.97
1955 3 13 17.87
1955 3 14 22.53
1955 3 15 19.22
1955 3 16 16
1955 3 17 15.86
1955 3 18 21.53
1955 3 19 24.89
1955 3 20 24.88
1955 3 21 26.09
1955 3 22 25.48
1955 3 23 20.69
1955 3 24 23.2
1955 3 25 20.33
1955 3 26 19.57
1955 3 27 24.02
1955 3 28 26.54
1955 3 29 24.97
1955 3 30 25.13
1955 3 31 22.84
1955 4 1 23.95
1955 4 2 24.37
1955 4 3 28.06
1955 4 4 27.94
1955 4 5 27.94
1955 4 6 24.42
1955 4 7 26
1955 4 8 27.83
1955 4 9 28.27
1955 4 10 26.5
1955 4 11 19.86
1955 4 12 16.79
1955 4 13 19.77
1955 4 14 22.41
1955 4 15 29.16
1955 4 16 30.07
1955 4 17 28.21
1955 4 18 30.52
1955 4 19 31.72
1955 4 20 27.51
1955 4 21 20.99
1955 4 22 16.86
1955 4 23 23.38
1955 4 24 30.49
1955 4 25 30.26
1955 4 26 29.21
1955 4 27 27.3
1955 4 28 28.56
1955 4 29 30.07
1955 4 30 32.32
1955 5 1 32.86
1955 5 2 32.78
1955 5 3 33.47
1955 5 4 32.31
1955 5 5 31.69
1955 5 6 31.59
1955 5 7 27.57
1955 5 8 27.39
1955 5 9 28.4
1955 5 10 30.17
1955 5 11 29.91
1955 5 12 29.69
1955 5 13 25.98
1955 5 14 28.51
1955 5 15 31.6
1955 5 16 33.61
1955 5 17 34.16
1955 5 18 34.31
1955 5 19 34.13
1955 5 20 32.87
1955 5 21 31.26
1955 5 22 30.72
1955 5 23 31.98
1955 5 24 32.5
1955 5 25 33.84
1955 5 26 34.54
1955 5 27 33.39
1955 5 28 33.63
1955 5 29 34.46
1955 5 30 35.15
1955 5 31 35.31
1955 6 1 33.11
1955 6 2 33.99
1955 6 3 34.19
1955 6 4 34.59
1955 6 5 33.72
1955 6 6 34.43
1955 6 7 35.13
1955 6 8 36.32
1955 6 9 37.13
1955 6 10 37.18
1955 6 11 36.41
1955 6 12 35.08
1955 6 13 32.47
1955 6 14 35.25
1955 6 15 34.76
1955 6 16 34.42
1955 6 17 34.24
1955 6 18 35.36
1955 6 19 36.91
1955 6 20 37.35
1955 6 21 38.82
1955 6 22 37.67
1955 6 23 38.24
1955 6 24 37.36
1955 6 25 35.02
1955 6 26 34.84
1955 6 27 38.24
1955 6 28 36.2
1955 6 29 37.9
1955 6 30 37.65
1955 7 1 35.42
1955 7 2 39.84
1955 7 3 40.52
1955 7 4 39.5
1955 7 5 39.55
1955 7 6 37.62
1955 7 7 35.6
1955 7 8 34.93
1955 7 9 35.53
1955 7 10 36.5
1955 7 11 37.3
1955 7 12 36.14
1955 7 13 33.21
1955 7 14 32.7
1955 7 15 34.79
1955 7 16 36.11
1955 7 17 37.36
1955 7 18 36
1955 7 19 34.74
1955 7 20 33.93
1955 7 21 34.18
1955 7 22 33.4
1955 7 23 31.79
1955 7 24 32.69
1955 7 25 34.84
1955 7 26 34.18
1955 7 27 34.51
1955 7 28 34.71
1955 7 29 34.84
1955 7 30 34.98
1955 7 31 35.93
1955 8 1 37.55
1955 8 2 38.23
1955 8 3 36.47
1955 8 4 36.75
1955 8 5 37.23
1955 8 6 36.36
1955 8 7 37.58
1955 8 8 38.89
1955 8 9 37.39
1955 8 10 34.86
1955 8 11 32.65
1955 8 12 31.5
1955 8 13 32.7
1955 8 14 34.36
1955 8 15 34.37
1955 8 16 35.25
1955 8 17 36.32
1955 8 18 38.27
1955 8 19 38.79
1955 8 20 36.82
1955 8 21 34.39
1955 8 22 29.6
1955 8 23 29.47
1955 8 24 28.68
1955 8 25 29.62
1955 8 26 32.36
1955 8 27 31.59
1955 8 28 29.47
1955 8 29 31.99
1955 8 30 31.73
1955 8 31 28.29
1955 9 1 27.99
1955 9 2 26.68
1955 9 3 26.36
1955 9 4 30.34
1955 9 5 32.39
1955 9 6 32.51
1955 9 7 33.16
1955 9 8 33.85
1955 9 9 33.76
1955 9 10 34.54
1955 9 11 35.42
1955 9 12 37.07
1955 9 13 36.22
1955 9 14 33.33
1955 9 15 33.9
1955 9 16 34.19
1955 9 17 33.93
1955 9 18 34.67
1955 9 19 31.53
1955 9 20 28.54
1955 9 21 23.97
1955 9 22 26.63
1955 9 23 26.04
1955 9 24 25.45
1955 9 25 25.95
1955 9 26 26.76
1955 9 27 28.09
1955 9 28 29.09
1955 9 29 30.09
1955 9 30 28.58
1955 10 1 29.66
1955 10 2 29.73
1955 10 3 29.09
1955 10 4 28.81
1955 10 5 29.6
1955 10 6 30.15
1955 10 7 30.03
1955 10 8 31.43
1955 10 9 29.96
1955 10 10 28.69
1955 10 11 29.29
1955 10 12 29.74
1955 10 13 27.66
1955 10 14 29
1955 10 15 30.71
1955 10 16 29.14
1955 10 17 27.89
1955 10 18 26.47
1955 10 19 23.52
1955 10 20 19.99
1955 10 21 10.64
1955 10 22 10.06
1955 10 23 14.72
1955 10 24 18.31
1955 10 25 20.85
1955 10 26 21.8
1955 10 27 23.88
1955 10 28 24.28
1955 10 29 24.65
1955 10 30 25.06
1955 10 31 26.34
1955 11 1 26.49
1955 11 2 23.59
1955 11 3 24.29
1955 11 4 26.9
1955 11 5 27.24
1955 11 6 25.14
1955 11 7 19.31
1955 11 8 21.32
1955 11 9 22.14
1955 11 10 22.32
1955 11 11 20.12
1955 11 12 15.77
1955 11 13 20
1955 11 14 22.58
1955 11 15 23.52
1955 11 16 23.39
1955 11 17 20.06
1955 11 18 23.1
1955 11 19 22.57
1955 11 20 20.89
1955 11 21 19.92
1955 11 22 18.35
1955 11 23 17.86
1955 11 24 23.69
1955 11 25 25
1955 11 26 22.53
1955 11 27 23.03
1955 11 28 20.2
1955 11 29 12.45
1955 11 30 9.46
1955 12 1 13.38
1955 12 2 11.63
1955 12 3 12.33
1955 12 4 12.33
1955 12 5 10.1
1955 12 6 12.51
1955 12 7 14.55
1955 12 8 13.2
1955 12 9 15.11
1955 12 10 16.76
1955 12 11 18.08
1955 12 12 15.47
1955 12 13 11.79
1955 12 14 14.84
1955 12 15 16.79
1955 12 16 17.7
1955 12 17 19.18
1955 12 18 20.77
1955 12 19 21.18
1955 12 20 23.04
1955 12 21 19.87
1955 12 22 18.1
1955 12 23 16.47
1955 12 24 17.68
1955 12 25 17.7
1955 12 26 19.65
1955 12 27 20.52
1955 12 28 22.84
1955 12 29 20.78
1955 12 30 19.29
1955 12 31 18.8
1956 1 1 11.17
1956 1 2 -6.37
1956 1 3 0.17
1956 1 4 2.13
1956 1 5 -1.17
1956 1 6 1.65
1956 1 7 4.8
1956 1 8 6.56
1956 1 9 7.55
1956 1 10 10.57
1956 1 11 11.34
1956 1 12 12.01
1956 1 13 7.33
1956 1 14 3.96
1956 1 15 2.46
1956 1 16 6.27
1956 1 17 6.86
1956 1 18 7.87
1956 1 19 7.16
1956 1 20 9.57
1956 1 21 12.38
1956 1 22 11.54
1956 1 23 13.63
1956 1 24 14.92
1956 1 25 12.25
1956 1 26 3.51
1956 1 27 2.57
1956 1 28 6.12
1956 1 29 8.45
1956 1 30 12.29
1956 1 31 17.15
1956 2 1 20.91
1956 2 2 24.45
1956 2 3 23.6
1956 2 4 22.99
1956 2 5 22.48
1956 2 6 14.88
1956 2 7 9.77
1956 2 8 17.66
1956 2 9 22.75
1956 2 10 18.17
1956 2 11 9.5
1956 2 12 2.84
1956 2 13 12.14
1956 2 14 17.63
1956 2 15 22.51
1956 2 16 26.2
1956 2 17 27.49
1956 2 18 23.83
1956 2 19 20.4
1956 2 20 23.87
1956 2 21 21.33
1956 2 22 18.53
1956 2 23 23.88
1956 2 24 28.38
1956 2 25 26.7
1956 2 26 25.32
1956 2 27 23.05
1956 2 28 22.42
1956 3 1 20.86
1956 3 2 24.88
1956 3 3 22.88
1956 3 4 20.25
1956 3 5 20.59
1956 3 6 19.04
1956 3 7 23.62
1956 3 8 24.68
1956 3 9 25.46
1956 3 10 26.72
1956 3 11 20.72
1956 3 12 19.55
1956 3 13 20.03
1956 3 14 18.73
1956 3 15 25.07
1956 3 16 24.19
1956 3 17 18.15
1956 3 18 18.28
1956 3 19 21.66
1956 3 20 23.76
1956 3 21 24.12
1956 3 22 24.1
1956 3 23 19.19
1956 3 24 23.6
1956 3 25 25.08
1956 3 26 25.23
1956 3 27 29.09
1956 3 28 29.76
1956 3 29 24.81
1956 3 30 25.65
1956 3 31 21.82
1956 4 1 22.28
1956 4 2 24.95
1956 4 3 21.96
1956 4 4 19.95
1956 4 5 22.67
1956 4 6 27.54
1956 4 7 21.8
1956 4 8 15.28
1956 4 9 17.23
1956 4 10 16.56
1956 4 11 16.69
1956 4 12 21.04
1956 4 13 23.89
1956 4 14 25.96
1956 4 15 26.39
1956 4 16 24.69
1956 4 17 21.24
1956 4 18 24.87
1956 4 19 25.79
1956 4 20 28.28
1956 4 21 29.05
1956 4 22 29.06
1956 4 23 26.56
1956 4 24 24.8
1956 4 25 25.39
1956 4 26 26.99
1956 4 27 28.88
1956 4 28 30.11
1956 4 29 29.58
1956 4 30 30.85
1956 5 1 29.84
1956 5 2 30.51
1956 5 3 27.32
1956 5 4 24.87
1956 5 5 24.69
1956 5 6 30.09
1956 5 7 33.62
1956 5 8 30.43
1956 5 9 30.81
1956 5 10 31.11
1956 5 11 29.96
1956 5 12 33.32
1956 5 13 35.87
1956 5 14 35.65
1956 5 15 35.61
1956 5 16 35.64
1956 5 17 34.35
1956 5 18 25.83
1956 5 19 27.75
1956 5 20 28.77
1956 5 21 24.14
1956 5 22 22.09
1956 5 23 28.97
1956 5 24 31.96
1956 5 25 34.49
1956 5 26 35.24
1956 5 27 36.17
1956 5 28 36.73
1956 5 29 36.98
1956 5 30 36.3
1956 5 31 36.05
1956 6 1 34.73
1956 6 2 32.97
1956 6 3 32.77
1956 6 4 34.7
1956 6 5 33.74
1956 6 6 33.09
1956 6 7 35.13
1956 6 8 35.21
1956 6 9 35.33
1956 6 10 35.26
1956 6 11 36.08
1956 6 12 35.39
1956 6 13 34.82
1956 6 14 34.19
1956 6 15 35.17
1956 6 16 36.46
1956 6 17 36.81
1956 6 18 37.2
1956 6 19 38.65
1956 6 20 38.56
1956 6 21 39.21
1956 6 22 39.35
1956 6 23 39.93
1956 6 24 39.79
1956 6 25 35.26
1956 6 26 35.22
1956 6 27 36.34
1956 6 28 36.93
1956 6 29 35.94
1956 6 30 34.73
1956 7 1 31.95
1956 7 2 31.14
1956 7 3 33.96
1956 7 4 35.66
1956 7 5 36.86
1956 7 6 36.61
1956 7 7 33.86
1956 7 8 31.41
1956 7 9 26.23
1956 7 10 29.27
1956 7 11 30.95
1956 7 12 31.35
1956 7 13 31.55
1956 7 14 27.44
1956 7 15 23.41
1956 7 16 23.92
1956 7 17 31.28
1956 7 18 33.08
1956 7 19 31.96
1956 7 20 30.69
1956 7 21 29.53
1956 7 22 29.12
1956 7 23 32.66
1956 7 24 33.17
1956 7 25 32
1956 7 26 27.41
1956 7 27 29.1
1956 7 28 31.77
1956 7 29 33.91
1956 7 30 35.18
1956 7 31 35.7
1956 8 1 35.29
1956 8 2 33.57
1956 8 3 32.32
1956 8 4 31.56
1956 8 5 29.76
1956 8 6 29.18
1956 8 7 28.58
1956 8 8 29.35
1956 8 9 28.89
1956 8 10 28.16
1956 8 11 29.71
1956 8 12 29.15
1956 8 13 29.38
1956 8 14 26.66
1956 8 15 25.22
1956 8 16 22.39
1956 8 17 22.96
1956 8 18 23.79
1956 8 19 25.63
1956 8 20 29.13
1956 8 21 31.27
1956 8 22 31.58
1956 8 23 31.61
1956 8 24 31.71
1956 8 25 32
1956 8 26 31.03
1956 8 27 28.84
1956 8 28 30.09
1956 8 29 31.35
1956 8 30 33.73
1956 8 31 33.33
1956 9 1 30.74
1956 9 2 28.87
1956 9 3 26.59
1956 9 4 26.88
1956 9 5 29.51
1956 9 6 30.34
1956 9 7 30.25
1956 9 8 29.4
1956 9 9 28.35
1956 9 10 28.94
1956 9 11 30.53
1956 9 12 32.35
1956 9 13 34.08
1956 9 14 34.64
1956 9 15 33.81
1956 9 16 34.37
1956 9 17 34.54
1956 9 18 35.17
1956 9 19 33.88
1956 9 20 33.6
1956 9 21 35.11
1956 9 22 35.06
1956 9 23 33.69
1956 9 24 33.37
1956 9 25 33.53
1956 9 26 34.52
1956 9 27 34.92
1956 9 28 34.61
1956 9 29 31.98
1956 9 30 33.27
1956 10 1 31.6
1956 10 2 14.05
1956 10 3 11.78
1956 10 4 11.93
1956 10 5 16.41
1956 10 6 17.09
1956 10 7 13.89
1956 10 8 18.05
1956 10 9 24.9
1956 10 10 25.77
1956 10 11 26.85
1956 10 12 24.35
1956 10 13 15.37
1956 10 14 11.86
1956 10 15 16.05
1956 10 16 14.29
1956 10 17 17.95
1956 10 18 21.25
1956 10 19 22.89
1956 10 20 25.12
1956 10 21 24.77
1956 10 22 25.85
1956 10 23 26.43
1956 10 24 21.3
1956 10 25 22.26
1956 10 26 24.71
1956 10 27 26.24
1956 10 28 25.97
1956 10 29 25.16
1956 10 30 20.48
1956 10 31 14.53
1956 11 1 13.07
1956 11 2 17.89
1956 11 3 15.16
1956 11 4 12.26
1956 11 5 9.21
1956 11 6 18.2
1956 11 7 19.87
1956 11 8 19.5
1956 11 9 19.39
1956 11 10 20.13
1956 11 11 13.09
1956 11 12 12.36
1956 11 13 16.64
1956 11 14 20.09
1956 11 15 16.61
1956 11 16 11.42
1956 11 17 11.11
1956 11 18 14.01
1956 11 19 16.75
1956 11 20 18.07
1956 11 21 19.24
1956 11 22 20.21
1956 11 23 18.24
1956 11 24 17.08
1956 11 25 11.18
1956 11 26 3.45
1956 11 27 3.03
1956 11 28 11.8
1956 11 29 17.01
1956 11 30 12.46
1956 12 1 11.63
1956 12 2 14.48
1956 12 3 16.71
1956 12 4 8.76
1956 12 5 8.15
1956 12 6 9.59
1956 12 7 8.44
1956 12 8 5.4
1956 12 9 1.52
1956 12 10 5.12
1956 12 11 12.98
1956 12 12 17.26
1956 12 13 17.52
1956 12 14 9.43
1956 12 15 6.21
1956 12 16 3.31
1956 12 17 0.18
1956 12 18 -0.35
1956 12 19 0.12
